tx_status,tx_codptcoleta,tx_localizacao,dt_atualizacao,globalid,objectid,nomePraia,tipo
Própria,AD000,Centro da praia,2015/10/22 03:00:00+00,{2FC70D57-56CC-415E-B7DF-8A1B120EBAD1},168,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2015/10/26 03:00:00+00,{D7CA1B1C-DE44-4CE8-9038-11455CFC77A4},169,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2015/10/28 03:00:00+00,{E4FCC06A-ECD4-4A4A-8DD5-A4D976D00663},170,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2015/11/03 03:00:00+00,{AFD2A6AF-EFE5-4B7C-81F7-E6235F0DAAAA},171,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2015/11/05 03:00:00+00,{9CA637C4-5A23-409E-A2BD-592E3B3F14EA},172,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2015/11/09 03:00:00+00,{6FCB2C74-84D0-42D7-83E0-2B4AC88E4E25},173,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2015/11/12 03:00:00+00,{B8530FA3-A5AD-4FDA-A08C-CE57EF07BD67},174,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2015/11/16 03:00:00+00,{0B75211E-3FC5-47F6-AE46-5124781D9353},175,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2015/11/18 03:00:00+00,{C491424D-B2DA-4028-B22E-CD1F3A403F16},176,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2015/11/23 03:00:00+00,{A141BE56-EA5F-429F-9703-670C4C78B47C},177,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2015/11/26 03:00:00+00,{5703325E-450F-49AA-82A9-A29B0561A223},178,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2015/11/30 03:00:00+00,{F25AD7FA-2EA9-42ED-A62F-1B07D409E6E2},179,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2015/12/03 03:00:00+00,{BB81F110-1066-4365-8A7F-D80A4F73D5FA},180,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2015/12/07 03:00:00+00,{CE013490-9114-48A3-8544-D2E1E3DE339B},181,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2015/12/09 03:00:00+00,{C0CC48F9-4408-4224-B7B2-553C21FDE4CC},182,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2015/12/14 03:00:00+00,{ECB6E16E-3A4A-4CCD-A02D-631A85B7BFD6},183,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2015/12/21 03:00:00+00,{4655F6CB-26A0-4FE8-AF06-482B2A40F3AF},184,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2015/12/28 03:00:00+00,{CAB90B27-F96C-4723-B8CD-E528E1800508},185,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/01/04 03:00:00+00,{FB8BB681-2C77-4669-94EC-851880254FF6},186,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/01/07 03:00:00+00,{ED58C0A6-1827-46B6-977C-2BA37BDA717B},187,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/01/12 03:00:00+00,{D44A7A89-1BAD-4614-B5A2-B3CB05773E29},188,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/01/14 03:00:00+00,{26854688-6631-4770-82DF-46B95926F5D8},189,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/01/18 03:00:00+00,{B1CE6070-AB0F-4818-8203-D56CECD7F124},190,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/01/21 03:00:00+00,{44545C2D-179E-4BCE-9DD1-BC8393820406},191,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/01/25 03:00:00+00,{BFB9EF7A-3719-4601-9D83-B86DF3F72CE9},192,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/01/28 03:00:00+00,{BAAE0201-D8A4-476E-899F-CBAFC45C76FA},193,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/02/01 03:00:00+00,{09B30BB8-E18D-4B50-81E6-BB19AF8E0D92},194,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/02/03 03:00:00+00,{C5ED3E7D-BA32-47DE-AE4A-4F0BDEF4E7F9},195,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/02/11 03:00:00+00,{C20E1E1F-D435-4CAA-B824-6F34849691EF},196,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/02/15 03:00:00+00,{75BA576C-51EE-4B40-832E-C55DE96AF6AF},197,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/02/18 03:00:00+00,{C1031104-EE3D-4802-ABF1-9B33CB433B4F},198,Praia da Fortaleza,Baía de Guanabara
Imprópria,AD000,Centro da praia,2016/02/22 03:00:00+00,{3AC114D5-A11B-4627-839F-ED1D23C5F4C4},199,Praia da Fortaleza,Baía de Guanabara
Imprópria,AD000,Centro da praia,2016/02/25 03:00:00+00,{B6FF6DAC-8CB5-4F55-8992-1A948F4466EB},200,Praia da Fortaleza,Baía de Guanabara
Imprópria,AD000,Centro da praia,2016/02/29 03:00:00+00,{61B77332-50CE-4149-A2F7-84880484834C},201,Praia da Fortaleza,Baía de Guanabara
Imprópria,AD000,Centro da praia,2016/03/03 03:00:00+00,{8E854C3B-C2B3-436F-BA47-17CA76B8D386},202,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/03/07 03:00:00+00,{0530654E-9B19-4677-A695-9B86AA299EA3},203,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/03/10 03:00:00+00,{901176AF-AA91-4B36-AEF3-22415274D1A9},204,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/03/14 03:00:00+00,{F5C2FA70-9184-415E-8B49-16EC2B469739},205,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/03/17 03:00:00+00,{B1A14648-2DD0-45F9-8578-A9FDCCFA9E13},206,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/03/21 03:00:00+00,{1306972B-117A-428C-85B3-B69C448F73BD},207,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/03/28 03:00:00+00,{9644CCEF-D51F-4A5A-BE3E-4756C4C272C5},208,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/03/31 03:00:00+00,{9DD4A175-0F05-4146-8B1D-53F1F8673E37},209,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/04/04 03:00:00+00,{D637A319-2CFA-4127-8C67-7641C72FB44D},210,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/04/07 03:00:00+00,{016B2872-9E72-45A1-8430-A2188F74CD88},211,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/04/11 03:00:00+00,{E21A0F96-0874-49D3-AF43-18C233D8E69B},212,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/04/14 03:00:00+00,{87CC0E74-4060-4E6A-8332-23A974B065D8},213,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/04/19 03:00:00+00,{31B5CEEA-7B9C-45EB-B364-63EB7A8EAD1E},214,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/04/25 03:00:00+00,{8D062ABD-F29F-414D-9325-A833827BD367},215,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/04/28 03:00:00+00,{16C93291-B403-461A-B6EE-A5F912969774},216,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/05/02 03:00:00+00,{A9B5EE75-937A-46D1-A35D-FB0C33337848},217,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/05/05 03:00:00+00,{D279E9C4-66E5-4C31-8A95-6B0683B6064F},218,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/05/09 03:00:00+00,{406C0253-F1DF-4996-BE06-21052FC3B189},219,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/05/12 03:00:00+00,{5ABA1135-3D76-48BB-ADC8-7AD91A76C2FB},220,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/05/16 03:00:00+00,{15595E8E-37EE-475B-9A1A-AF74C5C13D43},221,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/05/19 03:00:00+00,{4B64F942-D0C7-4D9E-8F96-3451C52ACB18},222,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/05/23 03:00:00+00,{53C96676-0E5D-4051-824B-D41CCB7D0A0E},223,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/05/30 03:00:00+00,{9C413525-A0D5-483C-B7B9-CCDD9734C0EB},224,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/06/02 03:00:00+00,{7DFF7E54-0F47-4D34-8B5D-685F5C9FE861},225,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/06/06 03:00:00+00,{81BA5497-8D35-4EA3-B25D-E49A631686F0},226,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/06/09 03:00:00+00,{E2CB9AF9-EFDA-49B1-A36C-A55EFDBFB960},227,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/06/13 03:00:00+00,{0395E875-66DE-4A47-A10B-F8840BB391FE},228,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/06/16 03:00:00+00,{01845390-FA64-478F-B9A9-F661AE7F7A8C},229,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/06/20 03:00:00+00,{CD3A49D2-E89D-45BD-9556-3840EE5E5FA2},230,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/06/22 03:00:00+00,{58C9EB1A-4D42-4B28-B609-702159A2CADB},231,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/06/27 03:00:00+00,{AF11810F-D3A2-470F-86A8-3001FA24A11F},232,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/06/30 03:00:00+00,{3A97E235-522F-459F-865C-516724B255C5},233,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/07/04 03:00:00+00,{56741661-79AE-4A01-95CD-D503E4DB8B95},234,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/07/07 03:00:00+00,{0F30718D-0E76-4D76-8163-36883091ADA9},235,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/07/11 03:00:00+00,{B6A7EE56-5668-42F9-B2A5-7224096DD8D7},236,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/07/14 03:00:00+00,{874E9291-A385-4CCE-9E47-5A3338A21827},237,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/07/18 03:00:00+00,{AC6C10D3-2F4F-46E0-888E-E31067E8F563},238,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/07/21 03:00:00+00,{492E05D7-A85C-4F0C-840F-7E2294E2B8E0},239,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/07/25 03:00:00+00,{599F840B-33C9-4B8B-87FC-C28A4FCEDE05},240,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/07/28 03:00:00+00,{94E8C2C4-B468-4834-AC7D-E7172689B820},241,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/08/01 03:00:00+00,{A46D0FE5-A2E0-4438-82C3-DD4E2D2625A6},242,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/08/03 03:00:00+00,{539B83E1-C02E-4399-93E2-FCC1A2ADD6E9},243,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/08/08 03:00:00+00,{85900D71-7910-4E89-9E93-9A08F5C8A6C4},244,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/08/11 03:00:00+00,{2AE0AD75-C06B-4951-8D65-05EFCA62DBF6},245,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/08/15 03:00:00+00,{712721BD-A4BD-4892-9A1E-AAE7C07D6A0C},246,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/08/23 03:00:00+00,{F2224CCA-0905-43ED-A22C-779E04DF8A19},247,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/08/25 03:00:00+00,{8C9713B3-30D2-4365-AB7A-A252044337A5},248,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/08/29 03:00:00+00,{352F82BF-F863-4807-860E-7A64D1236E88},249,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/09/01 03:00:00+00,{03067070-0DF2-49B1-AA30-EF1CF16C46A1},250,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/09/05 03:00:00+00,{10AEF6FD-62A9-4309-A120-EAADBC962396},251,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/09/08 03:00:00+00,{21D76C86-C4D5-40E4-A074-A4F080F2B418},252,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/09/12 03:00:00+00,{16D9C372-4351-45CD-B4BF-935E17357F4D},253,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/09/19 03:00:00+00,{9CCF76CA-C943-4659-971A-A944918A1265},254,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/09/22 03:00:00+00,{A4125985-38A3-4F7A-898D-F03F2DB23577},255,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/09/26 03:00:00+00,{90310F0D-B92B-4D0B-91B1-C266C3FEA91E},256,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/09/29 03:00:00+00,{29BCE77B-3A95-4C2E-81CF-21CB53265790},257,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/10/03 03:00:00+00,{B57D6451-2F64-4755-8D60-FB276449EC1A},258,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/10/06 03:00:00+00,{E1F4BEA0-2185-4FF3-B0D2-63D95DAD5421},259,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/10/10 03:00:00+00,{423A17FD-978B-433D-99D8-E99D0DEA923C},260,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/10/13 03:00:00+00,{90912F9F-6959-487B-95AF-BF94FDA0D4F9},261,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/10/17 03:00:00+00,{1052D485-867B-4DC1-8A18-4C805D04DF52},262,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/10/20 03:00:00+00,{9FF86698-BE7C-4524-9F0B-445882B20FE9},263,Praia da Fortaleza,Baía de Guanabara
Imprópria,AD000,Centro da praia,2016/10/24 03:00:00+00,{6A7C1708-1BF5-4CB0-B845-8B9760B6A1A9},264,Praia da Fortaleza,Baía de Guanabara
Imprópria,AD000,Centro da praia,2016/10/26 03:00:00+00,{4341C86E-CF40-48C6-8F41-60DC7AA50348},265,Praia da Fortaleza,Baía de Guanabara
Imprópria,AD000,Centro da praia,2016/10/31 03:00:00+00,{173BB56C-DCDC-4492-9B45-94CC153D4BC4},266,Praia da Fortaleza,Baía de Guanabara
Imprópria,AD000,Centro da praia,2016/11/03 03:00:00+00,{072A44CE-DD1D-44CF-A483-E045C3F224F8},267,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/11/07 03:00:00+00,{10ECA475-A694-460E-BA87-9052984BCCBF},268,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/11/10 03:00:00+00,{57632974-9E53-421D-AD69-077D79FCF251},269,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/11/17 03:00:00+00,{7865784E-1209-4460-A679-F85B7D2B8DD9},270,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/11/21 03:00:00+00,{7BA4F71B-D372-4B29-A16D-3977473CFE66},271,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/11/24 03:00:00+00,{40A5250F-EBCF-475B-9B2F-8BFBBE1D17AA},272,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/11/28 03:00:00+00,{8915ADB5-3735-46FB-8FE1-D6C0A5F0D646},273,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/12/01 03:00:00+00,{FF197BBE-29EB-466A-A5BD-9A93DD7AEE7E},274,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/12/05 03:00:00+00,{C8831057-1E4D-4966-A8CE-A2EC74D06C9A},275,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2016/12/08 03:00:00+00,{8BE5DD45-E2B5-4624-A7C4-355BA414175B},276,Praia da Fortaleza,Baía de Guanabara
Imprópria,AD000,Centro da praia,2016/12/12 03:00:00+00,{0EF57558-6B88-4509-9C4A-515F843E5931},277,Praia da Fortaleza,Baía de Guanabara
Imprópria,AD000,Centro da praia,2016/12/15 03:00:00+00,{B3D3BAE0-D75D-4EE1-AFAC-B2850856C631},278,Praia da Fortaleza,Baía de Guanabara
Imprópria,AD000,Centro da praia,2016/12/20 03:00:00+00,{8C048435-42D1-4F9D-87B7-ADE87B7A9BEF},279,Praia da Fortaleza,Baía de Guanabara
Imprópria,AD000,Centro da praia,2016/12/26 03:00:00+00,{C3413D8D-F295-43E1-A210-1A7CB7ADC1B2},280,Praia da Fortaleza,Baía de Guanabara
Imprópria,AD000,Centro da praia,2016/12/28 03:00:00+00,{987E7DA1-FCA3-430F-BB7D-DFBEA35337B2},281,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/01/02 03:00:00+00,{2EA4BCE7-54D9-4F73-BBDB-E1B4CCABE854},282,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/01/05 03:00:00+00,{E2F57358-EB45-4FD8-9CAF-4D4F20E24E90},283,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/01/09 03:00:00+00,{F3266A0B-64DA-4BA5-A59A-949D1D6B71F8},284,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/01/12 03:00:00+00,{A6820625-5A7D-482F-8B20-9869FEBC1A09},285,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/01/16 03:00:00+00,{3AC4BBE0-6585-430C-A178-C824B7B54BBF},286,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/01/18 03:00:00+00,{4F651EA3-4F1B-4171-AE6D-3B40BD2B5A9C},287,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/01/23 03:00:00+00,{9C8F1272-1030-40FC-8771-FF5904703487},288,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/01/26 03:00:00+00,{0EFC233A-A0DC-4D61-8C75-40CBA4E2AE4B},289,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/01/30 03:00:00+00,{AC6F1AB0-B167-42E4-9D2F-DBA305BDF48D},290,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/02/02 03:00:00+00,{EA822ACF-C246-4FA8-B8C4-9AF690BF5D81},291,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/02/06 03:00:00+00,{2F02732E-4EDA-421C-BD24-3016426D50BD},292,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/02/09 03:00:00+00,{C41DA7B1-DCC3-4324-996F-93339DFB02E8},293,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/02/13 03:00:00+00,{8302085E-4DEA-48C8-9547-775AD6231E2B},294,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/02/16 03:00:00+00,{CDCA1A41-A4C3-4B7B-82DC-E0E03A6EB6A1},295,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/02/20 03:00:00+00,{CAC6ADC0-245A-4A47-BE0E-22B125C40F2F},296,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/02/22 03:00:00+00,{F08C36C8-8320-427B-9D04-C90A1843176D},297,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/03/02 03:00:00+00,{3C517792-8C9B-469E-9D0C-3B94ADA3A3AE},298,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/03/06 03:00:00+00,{B9760B1A-756E-4EC0-B39D-F8FF8BBDC333},299,Praia da Fortaleza,Baía de Guanabara
Imprópria,AD000,Centro da praia,2017/03/09 03:00:00+00,{34664E6B-B745-4279-A7D0-F6698EEFC712},300,Praia da Fortaleza,Baía de Guanabara
Imprópria,AD000,Centro da praia,2017/03/13 03:00:00+00,{2CFDA65B-39B7-4725-BFBC-5C4ECA72C17E},301,Praia da Fortaleza,Baía de Guanabara
Imprópria,AD000,Centro da praia,2017/03/16 03:00:00+00,{7344435F-1023-482F-B369-95D022E0A65D},302,Praia da Fortaleza,Baía de Guanabara
Imprópria,AD000,Centro da praia,2017/03/20 03:00:00+00,{0924B58F-3906-4A7C-A265-AA838D85555B},303,Praia da Fortaleza,Baía de Guanabara
Imprópria,AD000,Centro da praia,2017/03/23 03:00:00+00,{145E1B10-F869-434C-9D1D-250E4A2924F3},304,Praia da Fortaleza,Baía de Guanabara
Imprópria,AD000,Centro da praia,2017/03/27 03:00:00+00,{17F1A15C-C95B-4C14-9E88-07569C71BF1E},305,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/03/30 03:00:00+00,{BAB0A041-168A-4A2F-8AD2-A108D7247F86},306,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/04/03 03:00:00+00,{D3BDA87F-1783-4A7C-AEFA-3CA3C0C06D95},307,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/04/06 03:00:00+00,{71222459-9528-4323-B1AF-EE66A14CAEA6},308,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/04/10 03:00:00+00,{21C67988-6D4E-4324-B9D2-16C590531227},309,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/04/17 03:00:00+00,{BC74CB67-07B2-4788-8B60-373FB668DD8B},310,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/04/19 03:00:00+00,{61A4C441-36A3-442D-8DBE-5BC0AEA4324F},311,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/04/24 03:00:00+00,{6A4F0D1A-2815-4D8D-8497-19E53A039A71},312,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/04/27 03:00:00+00,{91FF4E58-45FA-4B18-B1CD-E1CEE5899612},313,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/05/02 03:00:00+00,{8DCEF333-4819-40DF-9637-4350639C3734},314,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/05/04 03:00:00+00,{CE20FDBC-E1B6-4DB2-9E1E-3FBCAAF92ECA},315,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/05/08 03:00:00+00,{332E9BF3-A3D6-4DF5-A8B5-DD902525CC81},316,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/05/11 03:00:00+00,{D6CD6638-1BDC-4FCC-AF0C-99AA8357DFF1},317,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/05/15 03:00:00+00,{4EFA69FF-49D3-445C-8A27-5BF4F42E713F},318,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/05/18 03:00:00+00,{FC0153BD-E1AF-4241-8244-1199D8B0C33C},319,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/05/22 03:00:00+00,{5064843D-063F-4387-8580-222C3C652197},320,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/05/25 03:00:00+00,{0FDECBF7-60AE-4AB5-9D50-495AA08E50B4},321,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/05/29 03:00:00+00,{050C0926-D1CC-4EB4-818C-9217EBCBC62F},322,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/06/01 03:00:00+00,{B9911387-1F6F-45B6-AC0E-8E527AB7EA2E},323,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/06/05 03:00:00+00,{10F57A21-46B1-4554-BC07-ECA7B531FAFE},324,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/06/08 03:00:00+00,{D5632B83-6CDC-458F-999C-1A9CA87F71A7},325,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/06/12 03:00:00+00,{B603EE40-9444-4573-9C76-905B6A6DF15F},326,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/06/20 03:00:00+00,{2FBB50AA-8357-4570-B439-EFFB7010261D},327,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/06/22 03:00:00+00,{477B7A09-85BA-4DBF-8C2F-1BCEFDDB0BB5},328,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/06/26 03:00:00+00,{4A5AF1D4-FF30-485E-AA89-DC3161348F32},329,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/06/29 03:00:00+00,{C72F5AAC-FA8B-427F-BD06-E4EBAC99994F},330,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/07/03 03:00:00+00,{8975A717-1312-4367-A7DB-0F1E0227BF5B},331,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/07/06 03:00:00+00,{4D9E573C-7AF1-4026-B03D-552ECB0254E1},332,Praia da Fortaleza,Baía de Guanabara
Própria,AD000,Centro da praia,2017/07/10 03:00:00+00,{601BA828-FDBB-41A4-AED5-CC4F59E290D8},333,Praia da Fortaleza,Baía de Guanabara
